date,location,tourist_count,latitude,longitude,type,capacity,density
2025-07-09,Udaipur Lakes,2140,24.5854,73.7125,heritage,30000,7.1
2025-07-09,Rishikesh,1575,30.0869,78.2676,spiritual,28000,5.6
2025-07-09,Munnar Hills,1174,10.0889,77.0595,eco,22000,5.3
2025-07-10,Goa Beach,3075,15.2993,73.9512,coastal,50000,6.2
2025-07-10,Taj Mahal,1828,27.1751,78.0421,heritage,40000,4.6
2025-07-10,Jaipur Fort,2300,26.9855,75.8513,heritage,35000,6.6
2025-07-10,Kerala Backwaters,1038,9.4981,76.3388,eco,25000,4.2
2025-07-10,Hampi Ruins,2366,15.335,76.46,heritage,20000,11.8
2025-07-10,Udaipur Lakes,1925,24.5854,73.7125,heritage,30000,6.4
2025-07-10,Rishikesh,1976,30.0869,78.2676,spiritual,28000,7.1
2025-07-10,Munnar Hills,1320,10.0889,77.0595,eco,22000,6.0
2025-07-11,Goa Beach,3433,15.2993,73.9512,coastal,50000,6.9
2025-07-11,Taj Mahal,2296,27.1751,78.0421,heritage,40000,5.7
2025-07-11,Jaipur Fort,1815,26.9855,75.8513,heritage,35000,5.2
2025-07-11,Kerala Backwaters,1308,9.4981,76.3388,eco,25000,5.2
2025-07-11,Hampi Ruins,2135,15.335,76.46,heritage,20000,10.7
2025-07-11,Udaipur Lakes,2175,24.5854,73.7125,heritage,30000,7.2
2025-07-11,Rishikesh,1652,30.0869,78.2676,spiritual,28000,5.9
2025-07-11,Munnar Hills,1176,10.0889,77.0595,eco,22000,5.3
2025-07-12,Goa Beach,3912,15.2993,73.9512,coastal,50000,7.8
2025-07-12,Taj Mahal,2918,27.1751,78.0421,heritage,40000,7.3
2025-07-12,Jaipur Fort,3123,26.9855,75.8513,heritage,35000,8.9
2025-07-12,Kerala Backwaters,1712,9.4981,76.3388,eco,25000,6.8
2025-07-12,Hampi Ruins,3255,15.335,76.46,heritage,20000,16.3
2025-07-12,Udaipur Lakes,3259,24.5854,73.7125,heritage,30000,10.9
2025-07-12,Rishikesh,2584,30.0869,78.2676,spiritual,28000,9.2
2025-07-12,Munnar Hills,1711,10.0889,77.0595,eco,22000,7.8
2025-07-13,Goa Beach,3901,15.2993,73.9512,coastal,50000,7.8
2025-07-13,Taj Mahal,3284,27.1751,78.0421,heritage,40000,8.2
2025-07-13,Jaipur Fort,3335,26.9855,75.8513,heritage,35000,9.5
2025-07-13,Kerala Backwaters,1690,9.4981,76.3388,eco,25000,6.8
2025-07-13,Hampi Ruins,3053,15.335,76.46,heritage,20000,15.3
2025-07-13,Udaipur Lakes,3035,24.5854,73.7125,heritage,30000,10.1
2025-07-13,Rishikesh,2385,30.0869,78.2676,spiritual,28000,8.5
2025-07-13,Munnar Hills,1683,10.0889,77.0595,eco,22000,7.6
2025-07-14,Goa Beach,3130,15.2993,73.9512,coastal,50000,6.3
2025-07-14,Taj Mahal,2059,27.1751,78.0421,heritage,40000,5.1
2025-07-14,Jaipur Fort,1976,26.9855,75.8513,heritage,35000,5.6
2025-07-14,Kerala Backwaters,1247,9.4981,76.3388,eco,25000,5.0
2025-07-14,Hampi Ruins,1983,15.335,76.46,heritage,20000,9.9
2025-07-14,Udaipur Lakes,1994,24.5854,73.7125,heritage,30000,6.6
2025-07-14,Rishikesh,1806,30.0869,78.2676,spiritual,28000,6.5
2025-07-14,Munnar Hills,1296,10.0889,77.0595,eco,22000,5.9
2025-07-15,Goa Beach,3439,15.2993,73.9512,coastal,50000,6.9
2025-07-15,Taj Mahal,2326,27.1751,78.0421,heritage,40000,5.8
2025-07-15,Jaipur Fort,2088,26.9855,75.8513,heritage,35000,6.0
2025-07-15,Kerala Backwaters,1194,9.4981,76.3388,eco,25000,4.8
2025-07-15,Hampi Ruins,2145,15.335,76.46,heritage,20000,10.7
2025-07-15,Udaipur Lakes,1895,24.5854,73.7125,heritage,30000,6.3
2025-07-15,Rishikesh,1712,30.0869,78.2676,spiritual,28000,6.1
2025-07-15,Munnar Hills,1288,10.0889,77.0595,eco,22000,5.9
2025-07-16,Goa Beach,3311,15.2993,73.9512,coastal,50000,6.6
2025-07-16,Taj Mahal,2202,27.1751,78.0421,heritage,40000,5.5
2025-07-16,Jaipur Fort,1970,26.9855,75.8513,heritage,35000,5.6
2025-07-16,Kerala Backwaters,1352,9.4981,76.3388,eco,25000,5.4
2025-07-16,Hampi Ruins,2234,15.335,76.46,heritage,20000,11.2
2025-07-16,Udaipur Lakes,2349,24.5854,73.7125,heritage,30000,7.8
2025-07-16,Rishikesh,1691,30.0869,78.2676,spiritual,28000,6.0
2025-07-16,Munnar Hills,1063,10.0889,77.0595,eco,22000,4.8
2025-07-17,Goa Beach,2967,15.2993,73.9512,coastal,50000,5.9
2025-07-17,Taj Mahal,2095,27.1751,78.0421,heritage,40000,5.2
2025-07-17,Jaipur Fort,1940,26.9855,75.8513,heritage,35000,5.5
2025-07-17,Kerala Backwaters,1142,9.4981,76.3388,eco,25000,4.6
2025-07-17,Hampi Ruins,1852,15.335,76.46,heritage,20000,9.3
2025-07-17,Udaipur Lakes,2129,24.5854,73.7125,heritage,30000,7.1
2025-07-17,Rishikesh,1778,30.0869,78.2676,spiritual,28000,6.3
2025-07-17,Munnar Hills,1286,10.0889,77.0595,eco,22000,5.8
2025-07-18,Goa Beach,3336,15.2993,73.9512,coastal,50000,6.7
2025-07-18,Taj Mahal,2093,27.1751,78.0421,heritage,40000,5.2
2025-07-18,Jaipur Fort,2276,26.9855,75.8513,heritage,35000,6.5
2025-07-18,Kerala Backwaters,1370,9.4981,76.3388,eco,25000,5.5
2025-07-18,Hampi Ruins,2143,15.335,76.46,heritage,20000,10.7
2025-07-18,Udaipur Lakes,1899,24.5854,73.7125,heritage,30000,6.3
2025-07-18,Rishikesh,2043,30.0869,78.2676,spiritual,28000,7.3
2025-07-18,Munnar Hills,1299,10.0889,77.0595,eco,22000,5.9
2025-07-19,Goa Beach,4141,15.2993,73.9512,coastal,50000,8.3
2025-07-19,Taj Mahal,2773,27.1751,78.0421,heritage,40000,6.9
2025-07-19,Jaipur Fort,3057,26.9855,75.8513,heritage,35000,8.7
2025-07-19,Kerala Backwaters,1641,9.4981,76.3388,eco,25000,6.6
2025-07-19,Hampi Ruins,2850,15.335,76.46,heritage,20000,14.2
2025-07-19,Udaipur Lakes,2617,24.5854,73.7125,heritage,30000,8.7
2025-07-19,Rishikesh,2638,30.0869,78.2676,spiritual,28000,9.4
2025-07-19,Munnar Hills,1792,10.0889,77.0595,eco,22000,8.1
2025-07-20,Goa Beach,4170,15.2993,73.9512,coastal,50000,8.3
2025-07-20,Taj Mahal,3132,27.1751,78.0421,heritage,40000,7.8
2025-07-20,Jaipur Fort,3282,26.9855,75.8513,heritage,35000,9.4
2025-07-20,Kerala Backwaters,1811,9.4981,76.3388,eco,25000,7.2
2025-07-20,Hampi Ruins,3272,15.335,76.46,heritage,20000,16.4
2025-07-20,Udaipur Lakes,2522,24.5854,73.7125,heritage,30000,8.4
2025-07-20,Rishikesh,2524,30.0869,78.2676,spiritual,28000,9.0
2025-07-20,Munnar Hills,1752,10.0889,77.0595,eco,22000,8.0
2025-07-21,Goa Beach,2568,15.2993,73.9512,coastal,50000,5.1
2025-07-21,Taj Mahal,2399,27.1751,78.0421,heritage,40000,6.0
2025-07-21,Jaipur Fort,1966,26.9855,75.8513,heritage,35000,5.6
2025-07-21,Kerala Backwaters,1096,9.4981,76.3388,eco,25000,4.4
2025-07-21,Hampi Ruins,1882,15.335,76.46,heritage,20000,9.4
2025-07-21,Udaipur Lakes,2134,24.5854,73.7125,heritage,30000,7.1
2025-07-21,Rishikesh,1856,30.0869,78.2676,spiritual,28000,6.6
2025-07-21,Munnar Hills,1251,10.0889,77.0595,eco,22000,5.7
2025-07-22,Goa Beach,3257,15.2993,73.9512,coastal,50000,6.5
2025-07-22,Taj Mahal,2082,27.1751,78.0421,heritage,40000,5.2
2025-07-22,Jaipur Fort,2171,26.9855,75.8513,heritage,35000,6.2
2025-07-22,Kerala Backwaters,1030,9.4981,76.3388,eco,25000,4.1
2025-07-22,Hampi Ruins,2041,15.335,76.46,heritage,20000,10.2
2025-07-22,Udaipur Lakes,2244,24.5854,73.7125,heritage,30000,7.5
2025-07-22,Rishikesh,1961,30.0869,78.2676,spiritual,28000,7.0
2025-07-22,Munnar Hills,1332,10.0889,77.0595,eco,22000,6.1
2025-07-23,Goa Beach,2577,15.2993,73.9512,coastal,50000,5.2
2025-07-23,Taj Mahal,2169,27.1751,78.0421,heritage,40000,5.4
2025-07-23,Jaipur Fort,1839,26.9855,75.8513,heritage,35000,5.3
2025-07-23,Kerala Backwaters,1051,9.4981,76.3388,eco,25000,4.2
2025-07-23,Hampi Ruins,1866,15.335,76.46,heritage,20000,9.3
2025-07-23,Udaipur Lakes,2246,24.5854,73.7125,heritage,30000,7.5
2025-07-23,Rishikesh,1769,30.0869,78.2676,spiritual,28000,6.3
2025-07-23,Munnar Hills,1098,10.0889,77.0595,eco,22000,5.0
2025-07-24,Goa Beach,2906,15.2993,73.9512,coastal,50000,5.8
2025-07-24,Taj Mahal,2073,27.1751,78.0421,heritage,40000,5.2
2025-07-24,Jaipur Fort,1858,26.9855,75.8513,heritage,35000,5.3
2025-07-24,Kerala Backwaters,1109,9.4981,76.3388,eco,25000,4.4
2025-07-24,Hampi Ruins,2020,15.335,76.46,heritage,20000,10.1
2025-07-24,Udaipur Lakes,2330,24.5854,73.7125,heritage,30000,7.8
2025-07-24,Rishikesh,1883,30.0869,78.2676,spiritual,28000,6.7
2025-07-24,Munnar Hills,1198,10.0889,77.0595,eco,22000,5.4
2025-07-25,Goa Beach,2554,15.2993,73.9512,coastal,50000,5.1
2025-07-25,Taj Mahal,1894,27.1751,78.0421,heritage,40000,4.7
2025-07-25,Jaipur Fort,1902,26.9855,75.8513,heritage,35000,5.4
2025-07-25,Kerala Backwaters,1225,9.4981,76.3388,eco,25000,4.9
2025-07-25,Hampi Ruins,2183,15.335,76.46,heritage,20000,10.9
2025-07-25,Udaipur Lakes,1882,24.5854,73.7125,heritage,30000,6.3
2025-07-25,Rishikesh,1589,30.0869,78.2676,spiritual,28000,5.7
2025-07-25,Munnar Hills,1207,10.0889,77.0595,eco,22000,5.5
2025-07-26,Goa Beach,4349,15.2993,73.9512,coastal,50000,8.7
2025-07-26,Taj Mahal,2824,27.1751,78.0421,heritage,40000,7.1
2025-07-26,Jaipur Fort,3143,26.9855,75.8513,heritage,35000,9.0
2025-07-26,Kerala Backwaters,1458,9.4981,76.3388,eco,25000,5.8
2025-07-26,Hampi Ruins,3287,15.335,76.46,heritage,20000,16.4
2025-07-26,Udaipur Lakes,3029,24.5854,73.7125,heritage,30000,10.1
2025-07-26,Rishikesh,2780,30.0869,78.2676,spiritual,28000,9.9
2025-07-26,Munnar Hills,1466,10.0889,77.0595,eco,22000,6.7
2025-07-27,Goa Beach,3611,15.2993,73.9512,coastal,50000,7.2
2025-07-27,Taj Mahal,3069,27.1751,78.0421,heritage,40000,7.7
2025-07-27,Jaipur Fort,2547,26.9855,75.8513,heritage,35000,7.3
2025-07-27,Kerala Backwaters,1569,9.4981,76.3388,eco,25000,6.3
2025-07-27,Hampi Ruins,3267,15.335,76.46,heritage,20000,16.3
2025-07-27,Udaipur Lakes,3337,24.5854,73.7125,heritage,30000,11.1
2025-07-27,Rishikesh,2233,30.0869,78.2676,spiritual,28000,8.0
2025-07-27,Munnar Hills,1504,10.0889,77.0595,eco,22000,6.8
2025-07-28,Goa Beach,3167,15.2993,73.9512,coastal,50000,6.3
2025-07-28,Taj Mahal,1941,27.1751,78.0421,heritage,40000,4.9
2025-07-28,Jaipur Fort,1995,26.9855,75.8513,heritage,35000,5.7
2025-07-28,Kerala Backwaters,1297,9.4981,76.3388,eco,25000,5.2
2025-07-28,Hampi Ruins,1934,15.335,76.46,heritage,20000,9.7
2025-07-28,Udaipur Lakes,1889,24.5854,73.7125,heritage,30000,6.3
2025-07-28,Rishikesh,1533,30.0869,78.2676,spiritual,28000,5.5
2025-07-28,Munnar Hills,1299,10.0889,77.0595,eco,22000,5.9
2025-07-29,Goa Beach,2790,15.2993,73.9512,coastal,50000,5.6
2025-07-29,Taj Mahal,2162,27.1751,78.0421,heritage,40000,5.4
2025-07-29,Jaipur Fort,2044,26.9855,75.8513,heritage,35000,5.8
2025-07-29,Kerala Backwaters,1146,9.4981,76.3388,eco,25000,4.6
2025-07-29,Hampi Ruins,1919,15.335,76.46,heritage,20000,9.6
2025-07-29,Udaipur Lakes,2084,24.5854,73.7125,heritage,30000,6.9
2025-07-29,Rishikesh,1878,30.0869,78.2676,spiritual,28000,6.7
2025-07-29,Munnar Hills,1232,10.0889,77.0595,eco,22000,5.6
2025-07-30,Goa Beach,3304,15.2993,73.9512,coastal,50000,6.6
2025-07-30,Taj Mahal,2056,27.1751,78.0421,heritage,40000,5.1
2025-07-30,Jaipur Fort,1925,26.9855,75.8513,heritage,35000,5.5
2025-07-30,Kerala Backwaters,1292,9.4981,76.3388,eco,25000,5.2
2025-07-30,Hampi Ruins,1919,15.335,76.46,heritage,20000,9.6
2025-07-30,Udaipur Lakes,1949,24.5854,73.7125,heritage,30000,6.5
2025-07-30,Rishikesh,1609,30.0869,78.2676,spiritual,28000,5.7
2025-07-30,Munnar Hills,1332,10.0889,77.0595,eco,22000,6.1
2025-07-31,Goa Beach,2967,15.2993,73.9512,coastal,50000,5.9
2025-07-31,Taj Mahal,2111,27.1751,78.0421,heritage,40000,5.3
2025-07-31,Jaipur Fort,1875,26.9855,75.8513,heritage,35000,5.4
2025-07-31,Kerala Backwaters,1199,9.4981,76.3388,eco,25000,4.8
2025-07-31,Hampi Ruins,2118,15.335,76.46,heritage,20000,10.6
2025-07-31,Udaipur Lakes,1969,24.5854,73.7125,heritage,30000,6.6
2025-07-31,Rishikesh,1656,30.0869,78.2676,spiritual,28000,5.9
2025-07-31,Munnar Hills,1243,10.0889,77.0595,eco,22000,5.7
2025-08-01,Goa Beach,2675,15.2993,73.9512,coastal,50000,5.3
2025-08-01,Taj Mahal,2264,27.1751,78.0421,heritage,40000,5.7
2025-08-01,Jaipur Fort,2132,26.9855,75.8513,heritage,35000,6.1
2025-08-01,Kerala Backwaters,1100,9.4981,76.3388,eco,25000,4.4
2025-08-01,Hampi Ruins,1892,15.335,76.46,heritage,20000,9.5
2025-08-01,Udaipur Lakes,2261,24.5854,73.7125,heritage,30000,7.5
2025-08-01,Rishikesh,1952,30.0869,78.2676,spiritual,28000,7.0
2025-08-01,Munnar Hills,1038,10.0889,77.0595,eco,22000,4.7
2025-08-02,Goa Beach,4375,15.2993,73.9512,coastal,50000,8.8
2025-08-02,Taj Mahal,3097,27.1751,78.0421,heritage,40000,7.7
2025-08-02,Jaipur Fort,3323,26.9855,75.8513,heritage,35000,9.5
2025-08-02,Kerala Backwaters,1451,9.4981,76.3388,eco,25000,5.8
2025-08-02,Hampi Ruins,3098,15.335,76.46,heritage,20000,15.5
2025-08-02,Udaipur Lakes,3216,24.5854,73.7125,heritage,30000,10.7
2025-08-02,Rishikesh,2406,30.0869,78.2676,spiritual,28000,8.6
2025-08-02,Munnar Hills,1684,10.0889,77.0595,eco,22000,7.7
2025-08-03,Goa Beach,4626,15.2993,73.9512,coastal,50000,9.3
2025-08-03,Taj Mahal,3241,27.1751,78.0421,heritage,40000,8.1
2025-08-03,Jaipur Fort,2873,26.9855,75.8513,heritage,35000,8.2
2025-08-03,Kerala Backwaters,1655,9.4981,76.3388,eco,25000,6.6
2025-08-03,Hampi Ruins,3249,15.335,76.46,heritage,20000,16.2
2025-08-03,Udaipur Lakes,2893,24.5854,73.7125,heritage,30000,9.6
2025-08-03,Rishikesh,2580,30.0869,78.2676,spiritual,28000,9.2
2025-08-03,Munnar Hills,1652,10.0889,77.0595,eco,22000,7.5
2025-08-04,Goa Beach,3154,15.2993,73.9512,coastal,50000,6.3
2025-08-04,Taj Mahal,2283,27.1751,78.0421,heritage,40000,5.7
2025-08-04,Jaipur Fort,1795,26.9855,75.8513,heritage,35000,5.1
2025-08-04,Kerala Backwaters,1345,9.4981,76.3388,eco,25000,5.4
2025-08-04,Hampi Ruins,1792,15.335,76.46,heritage,20000,9.0
2025-08-04,Udaipur Lakes,1949,24.5854,73.7125,heritage,30000,6.5
2025-08-04,Rishikesh,2028,30.0869,78.2676,spiritual,28000,7.2
2025-08-04,Munnar Hills,1108,10.0889,77.0595,eco,22000,5.0
2025-08-05,Goa Beach,2878,15.2993,73.9512,coastal,50000,5.8
2025-08-05,Taj Mahal,2172,27.1751,78.0421,heritage,40000,5.4
2025-08-05,Jaipur Fort,2022,26.9855,75.8513,heritage,35000,5.8
2025-08-05,Kerala Backwaters,1259,9.4981,76.3388,eco,25000,5.0
2025-08-05,Hampi Ruins,2307,15.335,76.46,heritage,20000,11.5
2025-08-05,Udaipur Lakes,2362,24.5854,73.7125,heritage,30000,7.9
2025-08-05,Rishikesh,1978,30.0869,78.2676,spiritual,28000,7.1
2025-08-05,Munnar Hills,1288,10.0889,77.0595,eco,22000,5.9
2025-08-06,Goa Beach,3295,15.2993,73.9512,coastal,50000,6.6
2025-08-06,Taj Mahal,2112,27.1751,78.0421,heritage,40000,5.3
2025-08-06,Jaipur Fort,2333,26.9855,75.8513,heritage,35000,6.7
2025-08-06,Kerala Backwaters,1211,9.4981,76.3388,eco,25000,4.8
2025-08-06,Hampi Ruins,2069,15.335,76.46,heritage,20000,10.3
2025-08-06,Udaipur Lakes,1971,24.5854,73.7125,heritage,30000,6.6
2025-08-06,Rishikesh,1694,30.0869,78.2676,spiritual,28000,6.0
2025-08-06,Munnar Hills,1098,10.0889,77.0595,eco,22000,5.0
2025-08-07,Goa Beach,3161,15.2993,73.9512,coastal,50000,6.3
2025-08-07,Taj Mahal,1999,27.1751,78.0421,heritage,40000,5.0
2025-08-07,Jaipur Fort,1860,26.9855,75.8513,heritage,35000,5.3
2025-08-07,Kerala Backwaters,1180,9.4981,76.3388,eco,25000,4.7
2025-08-07,Hampi Ruins,2411,15.335,76.46,heritage,20000,12.1
2025-08-07,Udaipur Lakes,2296,24.5854,73.7125,heritage,30000,7.7
2025-08-07,Rishikesh,1580,30.0869,78.2676,spiritual,28000,5.6
2025-08-07,Munnar Hills,1097,10.0889,77.0595,eco,22000,5.0
2025-08-08,Goa Beach,3139,15.2993,73.9512,coastal,50000,6.3
2025-08-08,Taj Mahal,1813,27.1751,78.0421,heritage,40000,4.5
2025-08-08,Jaipur Fort,2178,26.9855,75.8513,heritage,35000,6.2
2025-08-08,Kerala Backwaters,1262,9.4981,76.3388,eco,25000,5.0
2025-08-08,Hampi Ruins,2291,15.335,76.46,heritage,20000,11.5
2025-08-08,Udaipur Lakes,1953,24.5854,73.7125,heritage,30000,6.5
2025-08-08,Rishikesh,1649,30.0869,78.2676,spiritual,28000,5.9
2025-08-08,Munnar Hills,1043,10.0889,77.0595,eco,22000,4.7
2025-08-09,Goa Beach,4808,15.2993,73.9512,coastal,50000,9.6
2025-08-09,Taj Mahal,2778,27.1751,78.0421,heritage,40000,6.9
2025-08-09,Jaipur Fort,3365,26.9855,75.8513,heritage,35000,9.6
2025-08-09,Kerala Backwaters,1634,9.4981,76.3388,eco,25000,6.5
2025-08-09,Hampi Ruins,3024,15.335,76.46,heritage,20000,15.1
2025-08-09,Udaipur Lakes,2499,24.5854,73.7125,heritage,30000,8.3
2025-08-09,Rishikesh,2312,30.0869,78.2676,spiritual,28000,8.3
2025-08-09,Munnar Hills,1550,10.0889,77.0595,eco,22000,7.0
2025-08-10,Goa Beach,4351,15.2993,73.9512,coastal,50000,8.7
2025-08-10,Taj Mahal,2570,27.1751,78.0421,heritage,40000,6.4
2025-08-10,Jaipur Fort,3141,26.9855,75.8513,heritage,35000,9.0
2025-08-10,Kerala Backwaters,1812,9.4981,76.3388,eco,25000,7.2
2025-08-10,Hampi Ruins,3209,15.335,76.46,heritage,20000,16.0
2025-08-10,Udaipur Lakes,2970,24.5854,73.7125,heritage,30000,9.9
2025-08-10,Rishikesh,2464,30.0869,78.2676,spiritual,28000,8.8
2025-08-10,Munnar Hills,1467,10.0889,77.0595,eco,22000,6.7
2025-08-11,Goa Beach,2921,15.2993,73.9512,coastal,50000,5.8
2025-08-11,Taj Mahal,1840,27.1751,78.0421,heritage,40000,4.6
2025-08-11,Jaipur Fort,2243,26.9855,75.8513,heritage,35000,6.4
2025-08-11,Kerala Backwaters,1363,9.4981,76.3388,eco,25000,5.5
2025-08-11,Hampi Ruins,2039,15.335,76.46,heritage,20000,10.2
2025-08-11,Udaipur Lakes,2116,24.5854,73.7125,heritage,30000,7.1
2025-08-11,Rishikesh,1605,30.0869,78.2676,spiritual,28000,5.7
2025-08-11,Munnar Hills,1306,10.0889,77.0595,eco,22000,5.9
2025-08-12,Goa Beach,2927,15.2993,73.9512,coastal,50000,5.9
2025-08-12,Taj Mahal,2373,27.1751,78.0421,heritage,40000,5.9
2025-08-12,Jaipur Fort,1944,26.9855,75.8513,heritage,35000,5.6
2025-08-12,Kerala Backwaters,1231,9.4981,76.3388,eco,25000,4.9
2025-08-12,Hampi Ruins,2180,15.335,76.46,heritage,20000,10.9
2025-08-12,Udaipur Lakes,1903,24.5854,73.7125,heritage,30000,6.3
2025-08-12,Rishikesh,1943,30.0869,78.2676,spiritual,28000,6.9
2025-08-12,Munnar Hills,1238,10.0889,77.0595,eco,22000,5.6
2025-08-13,Goa Beach,2728,15.2993,73.9512,coastal,50000,5.5
2025-08-13,Taj Mahal,1800,27.1751,78.0421,heritage,40000,4.5
2025-08-13,Jaipur Fort,1798,26.9855,75.8513,heritage,35000,5.1
2025-08-13,Kerala Backwaters,1273,9.4981,76.3388,eco,25000,5.1
2025-08-13,Hampi Ruins,1818,15.335,76.46,heritage,20000,9.1
2025-08-13,Udaipur Lakes,2251,24.5854,73.7125,heritage,30000,7.5
2025-08-13,Rishikesh,1892,30.0869,78.2676,spiritual,28000,6.8
2025-08-13,Munnar Hills,1272,10.0889,77.0595,eco,22000,5.8
2025-08-14,Goa Beach,2765,15.2993,73.9512,coastal,50000,5.5
2025-08-14,Taj Mahal,1920,27.1751,78.0421,heritage,40000,4.8
2025-08-14,Jaipur Fort,1963,26.9855,75.8513,heritage,35000,5.6
2025-08-14,Kerala Backwaters,1349,9.4981,76.3388,eco,25000,5.4
2025-08-14,Hampi Ruins,2153,15.335,76.46,heritage,20000,10.8
2025-08-14,Udaipur Lakes,1850,24.5854,73.7125,heritage,30000,6.2
2025-08-14,Rishikesh,1723,30.0869,78.2676,spiritual,28000,6.2
2025-08-14,Munnar Hills,1115,10.0889,77.0595,eco,22000,5.1
2025-08-15,Goa Beach,2708,15.2993,73.9512,coastal,50000,5.4
2025-08-15,Taj Mahal,2174,27.1751,78.0421,heritage,40000,5.4
2025-08-15,Jaipur Fort,2035,26.9855,75.8513,heritage,35000,5.8
2025-08-15,Kerala Backwaters,1131,9.4981,76.3388,eco,25000,4.5
2025-08-15,Hampi Ruins,2153,15.335,76.46,heritage,20000,10.8
2025-08-15,Udaipur Lakes,2305,24.5854,73.7125,heritage,30000,7.7
2025-08-15,Rishikesh,1594,30.0869,78.2676,spiritual,28000,5.7
2025-08-15,Munnar Hills,1327,10.0889,77.0595,eco,22000,6.0
2025-08-16,Goa Beach,4153,15.2993,73.9512,coastal,50000,8.3
2025-08-16,Taj Mahal,3132,27.1751,78.0421,heritage,40000,7.8
2025-08-16,Jaipur Fort,3329,26.9855,75.8513,heritage,35000,9.5
2025-08-16,Kerala Backwaters,1820,9.4981,76.3388,eco,25000,7.3
2025-08-16,Hampi Ruins,2750,15.335,76.46,heritage,20000,13.8
2025-08-16,Udaipur Lakes,3029,24.5854,73.7125,heritage,30000,10.1
2025-08-16,Rishikesh,2688,30.0869,78.2676,spiritual,28000,9.6
2025-08-16,Munnar Hills,1454,10.0889,77.0595,eco,22000,6.6
2025-08-17,Goa Beach,4680,15.2993,73.9512,coastal,50000,9.4
2025-08-17,Taj Mahal,2546,27.1751,78.0421,heritage,40000,6.4
2025-08-17,Jaipur Fort,2686,26.9855,75.8513,heritage,35000,7.7
2025-08-17,Kerala Backwaters,1583,9.4981,76.3388,eco,25000,6.3
2025-08-17,Hampi Ruins,3339,15.335,76.46,heritage,20000,16.7
2025-08-17,Udaipur Lakes,2585,24.5854,73.7125,heritage,30000,8.6
2025-08-17,Rishikesh,2390,30.0869,78.2676,spiritual,28000,8.5
2025-08-17,Munnar Hills,1770,10.0889,77.0595,eco,22000,8.0
2025-08-18,Goa Beach,3303,15.2993,73.9512,coastal,50000,6.6
2025-08-18,Taj Mahal,1889,27.1751,78.0421,heritage,40000,4.7
2025-08-18,Jaipur Fort,2026,26.9855,75.8513,heritage,35000,5.8
2025-08-18,Kerala Backwaters,1050,9.4981,76.3388,eco,25000,4.2
2025-08-18,Hampi Ruins,2339,15.335,76.46,heritage,20000,11.7
2025-08-18,Udaipur Lakes,2296,24.5854,73.7125,heritage,30000,7.7
2025-08-18,Rishikesh,2005,30.0869,78.2676,spiritual,28000,7.2
2025-08-18,Munnar Hills,1334,10.0889,77.0595,eco,22000,6.1
2025-08-19,Goa Beach,2960,15.2993,73.9512,coastal,50000,5.9
2025-08-19,Taj Mahal,2304,27.1751,78.0421,heritage,40000,5.8
2025-08-19,Jaipur Fort,2073,26.9855,75.8513,heritage,35000,5.9
2025-08-19,Kerala Backwaters,1283,9.4981,76.3388,eco,25000,5.1
2025-08-19,Hampi Ruins,2290,15.335,76.46,heritage,20000,11.5
2025-08-19,Udaipur Lakes,1832,24.5854,73.7125,heritage,30000,6.1
2025-08-19,Rishikesh,1989,30.0869,78.2676,spiritual,28000,7.1
2025-08-19,Munnar Hills,1225,10.0889,77.0595,eco,22000,5.6
2025-08-20,Goa Beach,2578,15.2993,73.9512,coastal,50000,5.2
2025-08-20,Taj Mahal,2096,27.1751,78.0421,heritage,40000,5.2
2025-08-20,Jaipur Fort,2302,26.9855,75.8513,heritage,35000,6.6
2025-08-20,Kerala Backwaters,1366,9.4981,76.3388,eco,25000,5.5
2025-08-20,Hampi Ruins,1798,15.335,76.46,heritage,20000,9.0
2025-08-20,Udaipur Lakes,2202,24.5854,73.7125,heritage,30000,7.3
2025-08-20,Rishikesh,1972,30.0869,78.2676,spiritual,28000,7.0
2025-08-20,Munnar Hills,1356,10.0889,77.0595,eco,22000,6.2
2025-08-21,Goa Beach,2600,15.2993,73.9512,coastal,50000,5.2
2025-08-21,Taj Mahal,1945,27.1751,78.0421,heritage,40000,4.9
2025-08-21,Jaipur Fort,2253,26.9855,75.8513,heritage,35000,6.4
2025-08-21,Kerala Backwaters,1089,9.4981,76.3388,eco,25000,4.4
2025-08-21,Hampi Ruins,2016,15.335,76.46,heritage,20000,10.1
2025-08-21,Udaipur Lakes,2228,24.5854,73.7125,heritage,30000,7.4
2025-08-21,Rishikesh,1579,30.0869,78.2676,spiritual,28000,5.6
2025-08-21,Munnar Hills,1353,10.0889,77.0595,eco,22000,6.2
2025-08-22,Goa Beach,2822,15.2993,73.9512,coastal,50000,5.6
2025-08-22,Taj Mahal,2286,27.1751,78.0421,heritage,40000,5.7
2025-08-22,Jaipur Fort,2088,26.9855,75.8513,heritage,35000,6.0
2025-08-22,Kerala Backwaters,1366,9.4981,76.3388,eco,25000,5.5
2025-08-22,Hampi Ruins,2062,15.335,76.46,heritage,20000,10.3
2025-08-22,Udaipur Lakes,1955,24.5854,73.7125,heritage,30000,6.5
2025-08-22,Rishikesh,1755,30.0869,78.2676,spiritual,28000,6.3
2025-08-22,Munnar Hills,1167,10.0889,77.0595,eco,22000,5.3
2025-08-23,Goa Beach,4595,15.2993,73.9512,coastal,50000,9.2
2025-08-23,Taj Mahal,3078,27.1751,78.0421,heritage,40000,7.7
